user_id,0,1,2,3,4,5,6,7,8,9
keLUgL_4y60BkppiAsIk8Q,0.9168018938215701,0.6375090942407581,0.6669442210768467,0.7053730856807745,0.7555586969485988,0.2368047829620009,0.6227023032711647,0.7901330952599003,0.733963066487809,0.2883107911405085
AVVEFYHmFUa9oUhy2DIQFA,0.7974577712237824,0.8084192786098134,0.8382807517044328,0.24208010965073418,0.4004755724472386,1.023670110338249,0.8329556130029611,0.3413761892053173,0.5046370236105626,0.8246965095770108
_5keMAmic7zzrnM5mVefBw,0.19343240906739523,0.4135637522684463,0.6596007998612775,0.39980657795337077,0.8122272681042522,0.6955625473054983,0.8348675658429164,1.1526413926395866,0.7496424746225533,0.49547988696297574
5V8eXkTJb6IejJkMDaj_Bw,0.4907844467473655,0.8181032469760682,0.7302210380623158,0.37366528699595764,0.7496738914679634,0.8877846345659915,0.26806501031371655,0.9181525524156415,0.10635945902231213,0.7400616102600361
CqkdpG2tkCPQA69umlAHsA,0.43931446885962255,0.8949114009727119,0.3462699901238016,0.998552362384942,0.3997384001368419,0.5466862189308865,1.14572410961406,1.245901799959668,0.5954202190231008,0.9494251531542776
oPVY6-CJt2EI335lKWwxmg,0.8526910904131694,0.6036353262834042,0.41916291515217274,0.5858205706646797,0.7776759298981241,0.947871177914515,0.7396762643320395,0.806398141728723,0.31688509241560486,0.8560584355298507
YMgZqBUAddmFErxLtCfK_w,0.7579265645122215,0.550947801916823,0.35708653085091185,0.584788574587328,0.6776983372163338,0.42777531155445186,1.2541808582078806,0.3624689229038727,0.6017258642077612,0.8473010245505014
EJ7ZhRHsMWj8du77LX34gw,0.7710962861948691,0.9776617521831164,0.565537720677355,0.915582896832179,0.5744189756678936,0.778795472524945,1.0793581885959198,0.301255284412181,0.6595039735384493,0.6135928995993416
2U5VJvQ17FtB0wAmpaMowA,0.6865056405233443,0.3935606334991068,0.8315972593326735,0.6644287334029483,0.7285566370823395,0.8132220670317873,1.0389865105497387,0.2690473224561783,0.4108188821480751,0.6935528843133378
7_RaCe5zzPBYWm9znlffUA,0.8235713577619083,0.7167334776917381,0.140024919265385,0.2716071811159297,0.48202513850297674,0.45902291749333207,0.8643053858666205,0.6589750202650242,0.6877766046346936,0.8530145191378634
wnFWoQ63F9-ohUQ-C0AeIw,0.7650555790123236,0.2810845255555788,0.44514811078583255,0.44660014880845894,0.9188298244939945,1.3071310009716295,0.37952880026120767,1.0950015276885527,0.433182873904192,0.27149780864956824
YwaKGmRNnSa3R3N4Hf9jLw,0.9025392134366748,0.6577435756250952,0.53494282116319,0.5843682064389789,0.775510846220296,0.36457267203313054,0.8985705500872303,0.5309810418498196,0.6230785546064601,1.0824705128732965
wHAxtj5Gbk9xywIJRrzcKQ,0.3938302462052456,0.9019533239166807,0.9557478086771124,0.17381314797073788,0.6222086957308355,1.1668552203039602,1.1519118082232882,1.0189555930184888,0.2553236795480724,0.5657224925151121
1ghFOCMBpo2bGaWu_c1tcg,0.9902426418618477,1.067481781096807,0.7562706525175115,0.7306167039927851,1.0178522461063175,0.21304543875499038,0.8244260120506661,0.4860586980003735,0.3587254992650988,0.549931399617436
9uE0smG2bwgkI95RPj0lPQ,0.7360102467892811,0.5150108811999833,-0.012904114254237348,0.8691990657179965,1.2949847366055172,0.9537125959037843,0.5317090897800664,0.9438787679263071,0.4291513085236994,0.5789026918860587
Yl7OYdHuYmr7K-IW9_ayng,0.24471754726178815,0.597057121755744,1.0289580241760077,0.6854185945534593,0.5182982843266699,0.4998879981709651,0.155107770376554,0.5382389451994328,1.0057781931662533,1.0791221878848667
Z0GA65zCMI4ska4iHRr8Bg,0.769269625920106,0.36717863402149903,0.9770879094595623,0.5408554884661607,1.078497144901695,0.5384829313877313,0.7539748392734679,0.18777862302045423,1.059560407577505,0.12768407757038167
oAil_gYOXUhqWnKA8SwKsw,0.33770442259893546,0.5590594135052389,0.9504662485025175,0.5153468884683394,0.5212860481124991,0.8868682102355067,0.8195034685975545,0.6537012806265534,0.8137957629892273,0.6950041059791229
PVyZXgOkVtnU6966FDFhuw,0.5431562572160785,0.9492179961921164,0.5058067678461979,0.41195662212385503,0.904278423049735,0.22434824732974717,0.9007737016627602,1.12977663672222,0.8180344517459346,0.7951553506459794
PV0VEhlmhc2BjzMZEbpWlg,0.4740640309868833,0.9813407844075965,0.5219540457331884,0.800727063395612,0.31498020801740456,0.9222762720762213,0.41806118380761365,0.7159507462266423,0.6276825963531594,0.768130006973329
zwhty_ZmxbHAHoDfMjNbag,0.6038706078698479,0.3919374117054117,0.8035114226380992,0.8121822405651603,0.317159300118889,1.1113678353293854,0.6506243247754653,0.44940931097233494,1.1043801347360307,0.42420096084292636
aD263WOD4RShoqgvVhcKqQ,0.5765342272226882,0.6367948603063964,0.5979353922526915,0.9229773516827765,1.0758898991053527,0.7208076247297086,0.37769498072323865,0.5020950691303971,0.2741982605545976,0.9513294274507367
YIMeEHUYm69m-Mqf-NjPHw,0.4875862010574697,0.8292200212420721,0.5167131575730658,1.2117661806451063,0.6249230169178974,0.2567194294187586,0.5718618130255363,0.2988581064143075,0.4881416718659496,1.0509530085608478
