business_id,0,1,2,3,4,5,6,7,8,9
PfOCPjBrlQAnz__NXj9h_w,0.45729985000941287,0.4993640880842518,0.5329816557176942,0.9576288938590116,0.5756214799463941,0.5015080906229812,0.8818004677005694,0.14589094061079355,0.7039858422874171,0.6124796947213105
l09JfMeQ6ynYs5MCJtrcmQ,0.6341099320703975,0.928891229178684,0.011057663060480727,0.9258410469686627,0.40136670883830017,0.8531454478468732,0.8212625407227993,0.49829336073652297,0.13777812516373789,0.4356261400926096
Gu-xs3NIQTj3Mj2xYoN2aw,0.7710858609746721,0.7488731156454215,0.7680830963589452,0.7965542590955946,0.2791562571152413,0.5701615416458485,0.7813874211371729,0.5831015143139604,0.8369966936902946,0.05188652644047642
rDMptJYWtnMhpQu_rRXHng,0.07049179265397298,0.1970039763324486,0.5100969414742187,0.053826976299277685,0.4208242048218369,0.2878776800948878,0.042372694217512996,0.9141309028328268,0.6372729383095962,0.6329561011503505
1WBkAuQg81kokZIPMpn9Zg,0.6336827273390147,0.0074154528403854725,0.6422044310725015,0.20686380077055455,0.9143415003232073,0.15241672479307056,0.3988157144629553,0.6046489630603653,0.5566620943794534,0.6414845988900516
EJFdWX908N8Yc2XG0Lky8A,0.8530718322959803,0.38702835446826067,0.057491344908534026,0.9632810327518225,0.9766825381171074,0.3434048785204652,0.9706713650912191,0.5546910832895129,0.061751407637179345,0.5857234660647581
VXH7zXcZzXlmAVN8GSjGRQ,0.8110852236181871,0.06606882778946255,0.06066899410541304,0.6015375850767294,0.6992747242604698,0.22573745235806142,0.4126380218816359,0.48030404518351566,0.07639999396839348,0.4018383976054739
F0fEKpTk7gAmuSFI0KW1eQ,0.3824277895189022,0.6720739516014353,0.6858336236927809,0.6054924113680076,0.9093303261745209,0.19447757891502748,0.3527404686196316,0.8829957454343192,0.4176777815962046,0.5461454738134603
T5CdfrZWw-uW9Y5L_sddqQ,0.282770633527443,0.9403513451889153,0.3160561815986057,0.7864617226196023,0.1213480483125754,0.5574831852402913,0.6861352209376083,0.935806163762277,0.35370313789788566,0.19328600785528915
5q6Xh-UcJa78bp6dzyaE7w,0.6872021829146729,0.5156680104947834,0.3180387508473028,0.4824566537685896,0.5922871115545061,0.5912352053876029,0.09507511663159307,0.8851943579448441,0.8543400023170562,0.6967197783495964
MTH-AcNyWfsBa9sXp04HcQ,0.2975568571893551,0.7781027937549503,0.999165214369324,0.23733404136106062,0.713773510927448,0.9449438376580248,0.3915184463137892,0.6690717595881494,0.3581139425227834,0.9805946421756394
nigYwB_m1TQ1WosjSWi-Hw,0.11443675322002322,0.8078647794698054,0.17616778096890084,0.7174235591802156,0.35499943923129773,0.023879424410006345,0.02596370044939067,0.8908845303169192,0.019789800921845346,0.6643835735802305
t8yi2l7pZF43Rlf9_lHdDA,0.6937535315755582,0.3919257549846773,0.9030906858715002,0.9998048067355216,0.35271449826394374,0.5815292154151666,0.17108938320421485,0.04089333942565876,0.545728452195676,0.6646724125042803
5GAXZ7gJ81TSR0-Q6AMp_A,0.4807292537916037,0.9732315589612817,0.426091398246205,0.4256910753758043,0.05892165268179017,0.24693283691852852,0.971568471342813,0.6007706297694082,0.8711115148019255,0.022646730483453337
ww_MXl-qDLeYdYTZZ9KWbA,0.24208982607702334,0.2921110117490425,0.6231260423216001,0.9085878601358011,0.9231151283371954,0.1781262933355573,0.8505587407924247,0.1628890145787717,0.015389073524389452,0.36192828726239357
dPxZI9lrKTl5dvFfnb1_Ig,0.7463064488784112,0.8776058097892296,0.660205126353114,0.5661200036476174,0.6592141600823134,0.7151547311886507,0.9215198402977756,0.8832595160841937,0.6465532261957143,0.39884241353503136
LrYSnxLKarkzeNHqq50r-A,0.007493161309013119,0.14322276627977315,0.5381248453782733,0.29164184370050017,0.6251849530333355,0.5171491705787136,0.24818278068001254,0.7728888065043688,0.9212467778757489,0.7893271464517048
RAUI7uwpMP6dlcHXkavwHg,0.07264151701660515,0.48457571746561634,0.6918907127663649,0.8684208652489143,0.8222404211199644,0.03821376828623246,0.30050225714347867,0.7362094640446929,0.8641103084125648,0.17197506796258177
irYAkavSVtIEyGOsHK-yPw,0.18837850307281512,0.5317933791649475,0.5688447104864989,0.48053363692675555,0.11068985376663165,0.9874699909344541,0.6302007160508952,0.07816861818991006,0.5656640717839493,0.09144538034393035
mFE7N0p3f_7vcMTUy76ifw,0.17652310095443957,0.8364325979775825,0.24501329684748407,0.2755060027107066,0.5660129609210256,0.6667347721437684,0.5907079167624476,0.35984751500403844,0.7141468980426388,0.8777277028008938
VGRn5KgYKMkqdIKtBUzQQA,0.38379487905518406,0.13689993976505976,0.21301857168846594,0.32514047185396555,0.543694770200309,0.45650428275927324,0.7923402825423701,0.10345262726040583,0.041467278099513116,0.9825308443545567
3N5bwNdig7uRddd3kozENA,0.049641531107164516,0.565499399977003,0.8795899540514884,0.8318375248559873,0.03988032551903342,0.5964934212771162,0.02737640092519955,0.5063256793366486,0.9595850419166069,0.2826075036105422
W8GVfGILy7an385lZSEvSw,0.5578204693059817,0.5882517647998098,0.813251371451608,0.7108991785836606,0.6243111117146747,0.030263893377476925,0.7859072335640798,0.15132138438692733,0.702345823515947,0.7349730266998414
OvbLKXkJCg8ZMHX9L5faIA,0.8922491580334002,0.11133563548288727,0.4320528989645358,0.05426012438461392,0.7838455898109483,0.7940492332776004,0.5135212021353298,0.23206910280737048,0.021977565760728845,0.4019973341590135
