user_id,0,1,2,3,4,5,6,7,8,9
keLUgL_4y60BkppiAsIk8Q,0.7636444788346695,0.47080049525409096,0.33699281624924793,0.6282132735113509,0.34186481827613,0.05448799990591191,0.3699392846393529,0.5262003103809391,0.5776929133883102,0.01735867296856619
AVVEFYHmFUa9oUhy2DIQFA,0.2654976441702597,0.5371723999512081,0.6087692044825816,0.0493685768023554,0.18197816999833905,0.8143446643445523,0.4690445463717958,0.10960894029030643,0.31786743100115256,0.7549156331536039
_5keMAmic7zzrnM5mVefBw,0.0050150130110681035,0.05945106489112728,0.3336180128909031,0.25354618748705804,0.5390287626720349,0.6065000508035107,0.6458437452335841,0.9187955681755123,0.45225407081356006,0.2704324877318115
5V8eXkTJb6IejJkMDaj_Bw,0.2543373147150352,0.7103550385767049,0.8079460180033757,0.2463518574153637,0.6397283980130166,0.964142227758351,0.20984302126519605,0.9153139439452955,0.020605477730587518,0.5014372306452076
CqkdpG2tkCPQA69umlAHsA,0.30048948936999265,0.512317174620981,0.17618583637109753,0.8437163496591414,0.04981302271479349,0.41019122883741277,0.9667950773042402,0.953280397899154,0.5370497080936161,0.881956415096986
oPVY6-CJt2EI335lKWwxmg,0.808853315516925,0.39372821330111263,0.3771135542015327,0.4410936221411288,0.5155816169881017,0.6532659872599703,0.6289421728011604,0.7063391817812853,0.24797383243200521,0.6485419642847543
YMgZqBUAddmFErxLtCfK_w,0.8182438057991788,0.44252973612374713,0.20413768744481475,0.5892149923719765,0.609841581205356,0.31847305597977904,0.9522572136435714,0.05427988564390118,0.8671750563614475,0.8643053152206953
EJ7ZhRHsMWj8du77LX34gw,0.6133901268013977,0.9857317510933312,0.3993832454661663,0.9702665429360893,0.3206193770586998,0.6573778278856178,0.9897240070362848,0.13033699121759923,0.41466828572605063,0.49415788445522735
2U5VJvQ17FtB0wAmpaMowA,0.7072425920710604,0.6437847864554107,0.9359732638999065,0.9408314190773032,0.7957680957209197,0.7592568954351387,0.9234453819549622,0.3125500127560892,0.5155139996201524,0.901103266057305
7_RaCe5zzPBYWm9znlffUA,0.7404033245283738,0.5630596132167934,0.09014698059016046,0.37977961719312425,0.5294499001800788,0.21132275283894875,0.9334068517032503,0.5235392950514948,0.6980906909578611,0.9386666484416102
wnFWoQ63F9-ohUQ-C0AeIw,0.6656879935839083,0.09269292427966846,0.2295333667432572,0.2656373669906088,0.9914421494836415,0.9360993522150887,0.049677782175040375,0.9288484627610492,0.4263713093157683,0.013312192755361552
YwaKGmRNnSa3R3N4Hf9jLw,0.532166958988989,0.23310841162540852,0.28589990044249114,0.26045167327447083,0.37879051569099564,0.031206500367036205,0.7582405732405163,0.32858229355469104,0.17881451324725095,0.9622195564032229
wHAxtj5Gbk9xywIJRrzcKQ,0.13862678513512483,0.4642347249175519,0.6706402510576204,0.004740410114141946,0.5051143192393017,0.8963149098530747,0.9012533743827382,0.9012146646587412,0.0020229169159986515,0.27427457148080336
1ghFOCMBpo2bGaWu_c1tcg,0.6813958632764192,0.9941906646758869,0.5815820373616886,0.5828038825046115,0.7689080253064182,0.12036464966817062,0.7359593279278602,0.5314711407168179,0.2329405584546843,0.31910784663909864
9uE0smG2bwgkI95RPj0lPQ,0.8386412058847148,0.10972608082552293,0.031237894241777142,0.5427855696528097,0.788584208402176,0.6578069615626081,0.36276154974355357,0.8067306195599699,0.4975860761373462,0.609998115194205
Yl7OYdHuYmr7K-IW9_ayng,0.012866434089909062,0.4092700798558565,0.9096777820055436,0.4795409555645328,0.21418957989020604,0.0767370693263153,0.19797362240514293,0.3134142158132499,0.8382193208770978,0.9655213089512954
