user_id,0,1,2,3,4,5,6,7,8,9
keLUgL_4y60BkppiAsIk8Q,0.7810491884271956,0.49218403398372407,0.7030668005612128,0.7534502107052248,0.6695928966096988,0.42132832422629823,0.6488322102427979,0.6928807406613333,0.5972391324193345,0.34673845681807114
AVVEFYHmFUa9oUhy2DIQFA,0.6417041017189601,0.7380986617690842,0.7980799592838651,0.3012512557743657,0.46663574100510197,0.9822727660238745,0.6818764388854599,0.4305256511113107,0.5546717307408293,0.919295838305493
_5keMAmic7zzrnM5mVefBw,0.1883901061075156,0.3165332568705305,0.5550632302345829,0.43352321276413447,0.7470068021075709,0.7782488790563735,0.837784887357957,1.1350610637600178,0.6694119078707416,0.49153819868240345
5V8eXkTJb6IejJkMDaj_Bw,0.4857022314538572,0.704833539601562,0.8153443354898466,0.3455027055798394,0.7725534059586611,0.9452481846421932,0.24091914034612516,0.9390708254968655,0.10724868310891938,0.647486290795197
CqkdpG2tkCPQA69umlAHsA,0.39924859330025636,0.7024024930262089,0.28805074534551095,0.951440441077285,0.2165667978946971,0.5406285718101567,1.0920013018798682,1.157467003197604,0.6142839386174699,0.9993230890959689
oPVY6-CJt2EI335lKWwxmg,0.8393517755923872,0.5092563849669142,0.4496933907595958,0.5586706884535467,0.6606159558980925,0.7969588535720117,0.7059544193390428,0.7904274578715743,0.3579668089260426,0.7398272046101553
YMgZqBUAddmFErxLtCfK_w,0.6360211853433442,0.7651795901469786,0.5180883145147286,0.593992773642116,0.6049096406126927,0.6416034452554676,0.6507870666592831,0.5969098290745434,0.6119083429945577,0.6916218371372579
EJ7ZhRHsMWj8du77LX34gw,0.6772504583199405,0.9902062413302646,0.6406461353609613,0.9781407504376436,0.36422426351186427,0.6900329811701202,1.0238695219124787,0.25660037009873593,0.553490705071859,0.5692073560161738
2U5VJvQ17FtB0wAmpaMowA,0.6843994055421966,0.4957020372553669,0.754034394793551,0.812392252254292,0.7145639004276088,0.6511538149966675,0.8665089848447236,0.23232273935101486,0.3913951919513978,0.8234700355015567
7_RaCe5zzPBYWm9znlffUA,0.7303019943116668,0.6294148969634458,0.24090888198187121,0.545246648604864,0.5554070436287657,0.5277310112254366,0.7795818428235941,0.5881359701109102,0.6672060512698723,0.8259225391404273
wnFWoQ63F9-ohUQ-C0AeIw,0.7489187635178993,0.30007488243152197,0.5314720225956564,0.40472262305229045,0.8211301418027711,1.2306557104750078,0.2682889769166978,1.0366678087218546,0.35785300112987545,0.30783102170568816
YwaKGmRNnSa3R3N4Hf9jLw,0.7296665218285605,0.587606760015687,0.7043695212996004,0.5823424662810849,0.6358591587177518,0.6353645098960883,0.6523287173551,0.6654304122116782,0.6928920288915613,0.6891110109208433
wHAxtj5Gbk9xywIJRrzcKQ,0.355963871548376,0.7808327746756701,0.8803299804450722,0.19100983223531842,0.7149978974860611,1.1089673032276117,1.1479270198719793,1.0843748371775332,0.16726978376768076,0.44832228550266306
1ghFOCMBpo2bGaWu_c1tcg,0.8648790345287857,0.9835828965471063,0.7997250466553404,0.7827837507497903,0.8318653335096087,0.3258308055032338,0.7137509141674595,0.6537811886169854,0.4703059822267576,0.47247888392769943
9uE0smG2bwgkI95RPj0lPQ,0.7732803253196754,0.3863387557449888,0.16984086789072098,0.7923717166779196,0.9176625918925453,0.9197488215192151,0.5292813029069654,0.9493008876127759,0.46890498122050833,0.7236582766364961
Yl7OYdHuYmr7K-IW9_ayng,0.18817974057405568,0.575119923074882,0.9898582016502788,0.6499680912210082,0.4078001098312185,0.32508120177840893,0.2554280717330715,0.45232540021336465,0.9084042050898677,1.0640661380884708
Z0GA65zCMI4ska4iHRr8Bg,0.7104281797828182,0.5443233730548283,0.83367948994345,0.5758290107093293,0.9306806862899207,0.4540237492553445,0.7250048237835118,0.28159210578640986,0.9463560420827483,0.29920166495693123
oAil_gYOXUhqWnKA8SwKsw,0.329420009720001,0.7006816035534039,0.9929572074064017,0.5450193673300454,0.6456220061712559,0.9398906301067665,0.5789901301005652,0.6887714208961867,0.7492541148802248,0.7765003351777716
PVyZXgOkVtnU6966FDFhuw,0.4990326337324073,0.8647469727967573,0.5910951741793581,0.6415518533518775,0.7404330914621193,0.47916571309489825,0.7804364385319236,0.7938163049237408,0.7439955914066738,0.8162179170605155
PV0VEhlmhc2BjzMZEbpWlg,0.4138845652520365,0.8575016704765878,0.6531365811521278,0.909469963911278,0.3970001287231075,0.8373871834350209,0.4364261547253993,0.5956362278064893,0.5598625496624923,0.7084868518637264
zwhty_ZmxbHAHoDfMjNbag,0.49457359067801443,0.4890146265355087,0.7570759016253575,0.7229096405460562,0.3825662244299933,1.0577730804340202,0.6801122777325407,0.5099972332109665,0.9585359948666871,0.39930020084536394
aD263WOD4RShoqgvVhcKqQ,0.5021623207746719,0.4839808317399697,0.5770876640477248,0.797712438566414,1.207061210431947,0.7141180594190888,0.36969424082211394,0.2113732209108139,0.24422019683936652,0.7943502696865504
YIMeEHUYm69m-Mqf-NjPHw,0.6204442319493244,0.6528291218305753,0.5933547692986338,0.8556383453141715,0.6155672454097423,0.5748335757416125,0.6403344838776226,0.46883299423517877,0.6606609978639719,0.772664991680157
UByCy7oxeiqFKOLmGUVm3g,0.8778217669255144,1.0326032035795047,0.9206500000991882,0.7440007694672209,0.6809577918529514,0.3825120954920872,0.8556220720052072,0.5244753739785051,0.513817966306178,0.6297590132575224
JXHrhT72U6sZJQSkFfNzjw,0.37845264926958117,0.518310369071871,0.6598048872865908,0.9585566651548295,0.6216170481996061,-0.04218128307992289,0.7495570502137399,0.4887564854361881,0.5331094135940406,1.0935447152089144
bKTB22B8f1o7q25Sn8aN2Q,0.8463906879046449,0.5226228662394702,1.055133739165435,0.12046374353011531,0.6889000486699512,0.7096178975408532,0.3055456215676516,1.0119800969693757,0.5333972365871473,0.23274857013024117
CKRfBUqQGaVCYTKN5kDrzw,0.7697116764136778,0.5880014396357978,1.0733021228506605,0.5634156019090535,0.680824394519256,0.5045680622395138,0.9405019889060185,0.6223783645334212,0.9436592083952093,0.5250669328251252
A2JGzkvNjckSmps_4FbKWw,1.011448677370813,0.4542874495345273,0.6428595905306365,0.3935428613988889,0.8516140915235303,0.6487165784473378,0.9010149793947339,0.5027186537243192,0.6306282413273422,0.6297634642432531
77lef7kKkoOVupY-7AmieQ,0.3406741191065182,0.881955257233474,0.48218387032056215,0.5119642008344636,0.48370372239011644,0.4278417365355427,0.9607853649487064,0.30744987016047326,0.7708749397308712,0.4135460019158894
Olo_x4fV1sFBtlj6COf9Wg,0.7216599542140174,0.7008203285384804,0.6642427528121947,0.8361054685398692,0.5542854686989342,0.8450784072985134,0.7151869720647579,0.8632542344976132,0.5606908362023709,0.6483521864651535
ZZvfGGLnAkSBSUduV7KN-w,0.9361536305392811,0.20478016881733876,1.0754077054674138,0.36726152277843904,0.2326319238284206,0.23060344037845326,0.5525791519191834,0.2517742030179414,0.5414804186886608,1.0840036530642787
NzlqN1Ca9SW5z780thoiAg,0.6110551368697107,0.6655846035835689,0.7547347419562368,1.0153696041569522,0.58172332670442,0.83950746972839,0.9017488485813474,0.7447901295728317,0.2933546126764328,0.294590872053246
iN7T3vQoC3v_MPs2TzH5Zw,0.8516669672306242,0.6632424246127374,0.700429841306768,0.6553393986923598,0.26088880978593304,0.5576046318063645,0.5427765213939797,0.3871611989322754,0.9111811796612851,0.7981573970118269
QaN-nccbLZPWzownQYgTVQ,0.33163434610961623,0.9325000382198029,0.47023423647584794,0.7728402493838892,0.47629356232624565,1.0457905552127336,0.4256338036148689,0.7943139886035743,0.40493125236268396,0.5134779157663697
QlRsVCCytArycuuKSyUBLg,0.3222048178358025,0.6507032726413674,0.63595756154267,0.7655323431584283,0.24270220269705936,0.7763309423074396,1.04883330430113,0.7193692449767664,0.6052427696958849,0.47333731437743065
