business_id,0,1,2,3,4,5,6,7,8,9
PfOCPjBrlQAnz__NXj9h_w,0.4276961021884941,0.4758445167561628,0.5295444045810082,0.9183206973581556,0.5571241474956832,0.463778146403169,0.8687875598840981,0.10977255883665843,0.6581995200691892,0.6027957945884921
l09JfMeQ6ynYs5MCJtrcmQ,0.602436818473312,0.9118661215743648,-0.00014887113118533114,0.8970772553770646,0.3800636497881857,0.8373756797167837,0.7964714370793604,0.48202708386806736,0.12450585994263269,0.40956078536929036
Gu-xs3NIQTj3Mj2xYoN2aw,0.7505643471005498,0.7147908694084171,0.7219933595815622,0.7632529811932364,0.24620412113444598,0.5349397285971388,0.7393850992839776,0.5490106235856967,0.8100974149223299,0.01996697258423396
rDMptJYWtnMhpQu_rRXHng,0.07049179265397297,0.1970039763324486,0.5100969414742187,0.053826976299277685,0.4208242048218369,0.2878776800948878,0.042372694217513,0.9141309028328268,0.6372729383095962,0.6329561011503505
1WBkAuQg81kokZIPMpn9Zg,0.6759841447298415,0.04688419708672348,0.70935715120513,0.2564437816319528,0.9414659568821663,0.21899125984186285,0.4492305315903327,0.6539055402292918,0.5921410572679403,0.6732923063015464
EJFdWX908N8Yc2XG0Lky8A,0.8698385141793951,0.40966025711297543,0.08315042012833025,0.9875791758071355,0.9936986653726572,0.3553815738440433,0.985359107841817,0.5673526393342277,0.08309242530888383,0.5940951228436588
VXH7zXcZzXlmAVN8GSjGRQ,0.8161216743995782,0.07079352237948457,0.06364490922510709,0.6069602824174734,0.7015573026619949,0.2267605499429876,0.41470555020232136,0.48519998768515316,0.08001561132934278,0.402990623974566
F0fEKpTk7gAmuSFI0KW1eQ,0.36226918711530326,0.6379823527611583,0.6809445806534652,0.5836245830428975,0.8849460294112839,0.17274232388085659,0.32110656576918667,0.8598014563361123,0.3999551655566061,0.5126634793620335
T5CdfrZWw-uW9Y5L_sddqQ,0.25788002313072567,0.9306740685387165,0.2842211945382324,0.7702926890178473,0.10574128829655384,0.5330812062933303,0.6909169084418559,0.9279489300723902,0.32216303185092593,0.155935424334413
5q6Xh-UcJa78bp6dzyaE7w,0.7231041763906412,0.5698468531817941,0.3589611593175497,0.522736984339087,0.6532547520737556,0.6575215769998999,0.1474965304951373,0.930821387406452,0.8945462513326172,0.7759009130504867
MTH-AcNyWfsBa9sXp04HcQ,0.2424373415272271,0.7327111229274903,0.9744133392139057,0.21801590144079075,0.6955558123011619,0.9068757791894935,0.3625797737448557,0.6189138879680118,0.31075140217347486,0.9346740270043468
nigYwB_m1TQ1WosjSWi-Hw,0.1533845732341239,0.8785938971056287,0.2506607569619541,0.7762204749613836,0.4260299507004032,0.12019253685480703,0.07287502393623183,0.9615230582788726,0.09007192854029115,0.7197551666092872
t8yi2l7pZF43Rlf9_lHdDA,0.6846516342149008,0.3739082928075254,0.8980279600407467,0.9759958730053612,0.3381751274482331,0.5470222669339507,0.1534125511897448,0.022322248777273773,0.5320130320459159,0.6470769179953445
5GAXZ7gJ81TSR0-Q6AMp_A,0.4841902487162852,0.9934806474963874,0.4339866848215061,0.448906377753057,0.06407626701963512,0.25283063446286597,0.9946985634933727,0.5998093135174434,0.8821122202397031,0.027131766865842406
ww_MXl-qDLeYdYTZZ9KWbA,0.3736815110547413,0.40660174656511294,0.763029476177775,1.0250670896365135,1.0430196737706392,0.31557296366459514,0.9720412466318112,0.29239952745927006,0.15937933658057452,0.4977226839091563
dPxZI9lrKTl5dvFfnb1_Ig,0.7264471434377339,0.8535085507999421,0.6394419554289007,0.53967009725701,0.6473424079319839,0.6889312708275692,0.8772830107279589,0.8725235239289454,0.6132160795276529,0.3647118594726698
LrYSnxLKarkzeNHqq50r-A,0.033297973897401675,0.17092754123758624,0.5576825404279568,0.31133560999670956,0.6568465184748444,0.538735376332941,0.2751558095363286,0.7948387628967168,0.9416726988744946,0.812994321233244
RAUI7uwpMP6dlcHXkavwHg,0.07320882758839747,0.4893862571934781,0.6949875376253285,0.8688917399063056,0.8226558500952406,0.041963735710937436,0.3043351711613751,0.7368652467412633,0.8685119171001792,0.1741998059770932
irYAkavSVtIEyGOsHK-yPw,0.21507893363157032,0.5759178978617133,0.6087774616958805,0.5299177476780299,0.14186271252451194,1.0254798500658737,0.6757892807244985,0.11842667431812183,0.5963775824564488,0.11910556325736045
mFE7N0p3f_7vcMTUy76ifw,0.15495398853268905,0.8134930732372125,0.26043228965440507,0.28617531625032405,0.5627074847581807,0.6812449861393896,0.5618711621817164,0.3647806264120555,0.7138002984035718,0.866218716858999
VGRn5KgYKMkqdIKtBUzQQA,0.40499363492284796,0.14795609731937842,0.23441542271543392,0.34806233435286704,0.5679406441778642,0.4725473535885522,0.8008992865331489,0.12183659165027551,0.053091610822813405,1.0005823228073365
3N5bwNdig7uRddd3kozENA,0.08376123940553407,0.599572574618027,0.8994621586032329,0.8557606630980098,0.09384247596285739,0.6290547830736632,0.04930577339393194,0.5290584403192777,0.9939205696534539,0.3211099273754793
W8GVfGILy7an385lZSEvSw,0.5712267412819378,0.5976458225381416,0.818406340843316,0.7204567088842384,0.6312510782866314,0.041727814455860116,0.7927894737983564,0.16238801106763287,0.7104696814487361,0.7378594672783135
OvbLKXkJCg8ZMHX9L5faIA,0.9327449290548218,0.1519759784018892,0.4552688140162335,0.08657440136834446,0.7969833763971867,0.8346107680997501,0.5303394152225133,0.2620346882645921,0.05924833062328719,0.4161184373476617
